order,subID,sex,block_num,trial_num,fileName,trial_code,task,response,rts,preStem,stem,final
2,02,f,block2,118,AMLP_30.wav,70,rateCompliance,4,0.651231199968606,Please,tidy the,hallway
2,02,f,block2,119,AFLR_10.wav,40,rateCompliance,2,1.06783630000427,Please,pay for my,sandwich
2,02,f,block2,120,SMHR_18.wav,140,rateCompliance,2,0.468730699969456,Please,pass him your,bankcard
2,02,f,block2,121,SFLP_20.wav,110,rateCompliance,3,0.996967300074175,Please,bring me the,hammer
2,02,f,block2,122,AFHR_07.wav,20,rateCompliance,3,1.4066803001333,Please,hang up the,curtains
2,02,f,block2,123,AFLR_01.wav,40,rateCompliance,3,0.712989799911156,Please,lend me a,nickel
2,02,f,block2,124,AMHR_17.wav,60,rateCompliance,3,0.874917300185189,Please,send me your,homework
2,02,f,block2,125,AFLP_34.wav,30,rateCompliance,4,0.756805799901485,Please,describe your,uncle
2,02,f,block2,126,SFLR_31.wav,120,rateCompliance,1,0.778296099975705,Please,take off your,glasses
2,02,f,block2,127,AFHP_20.wav,10,rateCompliance,4,1.12123799999245,Please,bring me the,rent cheque
2,02,f,block2,128,AFHP_33.wav,10,rateCompliance,4,0.396044899942353,Please,remove the,diaper
2,02,f,block2,129,SMLP_32.wav,150,rateCompliance,4,1.41199769987725,Please,check on the,oven
2,02,f,block2,130,SFLP_37.wav,110,rateCompliance,4,1.26372929988429,Please,drive us to,campus
2,02,f,block2,131,AFHR_10.wav,20,rateCompliance,3,1.17279270011932,Please,pay for my,dinner
2,02,f,block2,132,SFHR_01.wav,100,rateCompliance,1,1.08289039996453,Please,lend me a,hundred
2,02,f,block2,133,SMHR_14.wav,140,rateCompliance,2,0.386276799952611,Please,install the,washer
2,02,f,block2,134,SMHP_17.wav,130,rateCompliance,3,1.10630989982747,Please,send me your,homework
2,02,f,block2,135,AMHR_14.wav,60,rateCompliance,2,0.693986699916422,Please,install the,washer
2,02,f,block2,136,SMLP_30.wav,150,rateCompliance,4,1.26592389983125,Please,tidy the,hallway
